ip_range,country,region,city,postal
88.136.68.0/24,FR,Île-de-France,Paris,75000
88.136.63.0/24,FR,Hauts-de-France,Saint-Omer-en-Chaussée,60860
88.136.58.0/24,FR,Auvergne-Rhône-Alpes,Molinet,3510
88.136.65.0/24,FR,Bourgogne-Franche-Comté,Aiserey,21110
88.136.72.0/24,FR,Île-de-France,Paris,75000
88.136.61.0/24,FR,Nouvelle-Aquitaine,Courbillac,16200
88.136.71.0/24,FR,Île-de-France,Paris,75026 CEDEX 01
88.136.75.0/24,FR,Île-de-France,Paris,75000
88.136.67.0/24,FR,Île-de-France,Paris,75000
88.136.78.0/24,FR,Île-de-France,Paris,75000
88.136.79.0/24,FR,Île-de-France,Vaux-le-Pénil,77000
88.136.77.0/24,FR,Occitanie,Pérols,34470
88.136.69.0/24,FR,Auvergne-Rhône-Alpes,Tullins,38210
88.136.83.0/24,FR,Île-de-France,Savigny-sur-Orge,91600
88.136.66.0/24,FR,Île-de-France,Paris,75000
88.136.80.0/24,FR,Île-de-France,Savigny-sur-Orge,91600
88.136.81.0/24,FR,Île-de-France,Savigny-sur-Orge,91600
88.136.70.0/24,FR,Île-de-France,Paris,75000
88.136.87.0/24,FR,Île-de-France,Paris,75000
88.136.85.0/24,FR,Île-de-France,Suresnes,92156 CEDEX
88.136.84.0/24,FR,Île-de-France,Paris,75000
88.136.82.0/24,FR,Île-de-France,Savigny-sur-Orge,91600
88.136.92.0/24,FR,Centre,Châteauneuf-sur-Loire,45110
88.136.88.0/24,FR,Île-de-France,Paris,75000
88.136.73.0/24,FR,Île-de-France,Paris,75000
88.136.86.0/24,FR,Île-de-France,Corbeil-Essonnes,91100
88.136.89.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13001
88.136.95.0/24,FR,Hauts-de-France,Roubaix,59051 CEDEX 1
88.136.91.0/24,FR,Grand Est,Verdun,55100
88.136.94.0/24,FR,Île-de-France,Villejuif,94800
88.136.97.0/24,FR,Île-de-France,Paris,75000
88.136.99.0/24,FR,Île-de-France,Paris,75000
88.136.98.0/24,FR,Nouvelle-Aquitaine,Bordeaux,33043 CEDEX
88.136.100.0/24,FR,Hauts-de-France,Douvrin,62138
88.136.102.0/24,FR,Hauts-de-France,Milly-sur-Thérain,60112
88.136.104.0/24,FR,Île-de-France,Corbeil-Essonnes,91813 CEDEX
